step,value,tag
14400,-693578624.0,rollout/ep_rew_mean
15600,-704670144.0,rollout/ep_rew_mean
16800,-710286784.0,rollout/ep_rew_mean
18000,-705028608.0,rollout/ep_rew_mean
19200,-705784640.0,rollout/ep_rew_mean
20400,-706012992.0,rollout/ep_rew_mean
21600,-707233088.0,rollout/ep_rew_mean
22800,-710119808.0,rollout/ep_rew_mean
24000,-710212480.0,rollout/ep_rew_mean
25200,-705321536.0,rollout/ep_rew_mean
26400,-699827456.0,rollout/ep_rew_mean
27600,-695594432.0,rollout/ep_rew_mean
28800,-693989120.0,rollout/ep_rew_mean
30000,-687919616.0,rollout/ep_rew_mean
31200,-682806720.0,rollout/ep_rew_mean
32400,-680477888.0,rollout/ep_rew_mean
33600,-676499456.0,rollout/ep_rew_mean
34800,-669519808.0,rollout/ep_rew_mean
36000,-669625280.0,rollout/ep_rew_mean
37200,-664738112.0,rollout/ep_rew_mean
38400,-662636224.0,rollout/ep_rew_mean
39600,-657577600.0,rollout/ep_rew_mean
40800,-649830784.0,rollout/ep_rew_mean
42000,-639989568.0,rollout/ep_rew_mean
43200,-632433728.0,rollout/ep_rew_mean
44400,-622782400.0,rollout/ep_rew_mean
45600,-614119872.0,rollout/ep_rew_mean
46800,-606090496.0,rollout/ep_rew_mean
48000,-602900096.0,rollout/ep_rew_mean
49200,-598478208.0,rollout/ep_rew_mean
50400,-593501504.0,rollout/ep_rew_mean
51600,-587383296.0,rollout/ep_rew_mean
52800,-581612608.0,rollout/ep_rew_mean
54000,-576902016.0,rollout/ep_rew_mean
55200,-575284352.0,rollout/ep_rew_mean
56400,-577835456.0,rollout/ep_rew_mean
57600,-577950464.0,rollout/ep_rew_mean
58800,-576174656.0,rollout/ep_rew_mean
60000,-577722624.0,rollout/ep_rew_mean
61200,-578244864.0,rollout/ep_rew_mean
62400,-577003840.0,rollout/ep_rew_mean
63600,-578007488.0,rollout/ep_rew_mean
64800,-578770176.0,rollout/ep_rew_mean
66000,-579974336.0,rollout/ep_rew_mean
67200,-582037696.0,rollout/ep_rew_mean
68400,-583285760.0,rollout/ep_rew_mean
69600,-583601600.0,rollout/ep_rew_mean
70800,-585863104.0,rollout/ep_rew_mean
72000,-585746112.0,rollout/ep_rew_mean
73200,-581996800.0,rollout/ep_rew_mean
74400,-581987456.0,rollout/ep_rew_mean
75600,-581815040.0,rollout/ep_rew_mean
76800,-579855488.0,rollout/ep_rew_mean
78000,-580713024.0,rollout/ep_rew_mean
79200,-580460416.0,rollout/ep_rew_mean
80400,-581488512.0,rollout/ep_rew_mean
81600,-583198592.0,rollout/ep_rew_mean
82800,-582617024.0,rollout/ep_rew_mean
84000,-583473920.0,rollout/ep_rew_mean
85200,-586850880.0,rollout/ep_rew_mean
86400,-583670272.0,rollout/ep_rew_mean
87600,-581690240.0,rollout/ep_rew_mean
88800,-582134336.0,rollout/ep_rew_mean
90000,-585676864.0,rollout/ep_rew_mean
91200,-587618944.0,rollout/ep_rew_mean
92400,-591561024.0,rollout/ep_rew_mean
93600,-597276992.0,rollout/ep_rew_mean
94800,-601796608.0,rollout/ep_rew_mean
96000,-601296704.0,rollout/ep_rew_mean
97200,-600690624.0,rollout/ep_rew_mean
1200,117.0,time/fps
2400,77.0,time/fps
3600,71.0,time/fps
4800,68.0,time/fps
6000,66.0,time/fps
7200,65.0,time/fps
8400,63.0,time/fps
9600,61.0,time/fps
10800,60.0,time/fps
12000,59.0,time/fps
13200,58.0,time/fps
14400,56.0,time/fps
15600,55.0,time/fps
16800,55.0,time/fps
18000,54.0,time/fps
19200,54.0,time/fps
20400,53.0,time/fps
21600,53.0,time/fps
22800,52.0,time/fps
24000,52.0,time/fps
25200,52.0,time/fps
26400,51.0,time/fps
27600,51.0,time/fps
28800,51.0,time/fps
30000,51.0,time/fps
31200,52.0,time/fps
32400,51.0,time/fps
33600,51.0,time/fps
34800,51.0,time/fps
36000,51.0,time/fps
37200,50.0,time/fps
38400,50.0,time/fps
39600,50.0,time/fps
40800,50.0,time/fps
42000,50.0,time/fps
43200,50.0,time/fps
44400,50.0,time/fps
45600,50.0,time/fps
46800,50.0,time/fps
48000,50.0,time/fps
49200,49.0,time/fps
50400,49.0,time/fps
51600,49.0,time/fps
52800,49.0,time/fps
54000,49.0,time/fps
55200,49.0,time/fps
56400,49.0,time/fps
57600,49.0,time/fps
58800,48.0,time/fps
60000,48.0,time/fps
61200,48.0,time/fps
62400,48.0,time/fps
63600,48.0,time/fps
64800,48.0,time/fps
66000,48.0,time/fps
67200,48.0,time/fps
68400,48.0,time/fps
69600,48.0,time/fps
70800,47.0,time/fps
72000,47.0,time/fps
73200,47.0,time/fps
74400,47.0,time/fps
75600,47.0,time/fps
76800,47.0,time/fps
78000,47.0,time/fps
79200,47.0,time/fps
80400,47.0,time/fps
81600,47.0,time/fps
82800,47.0,time/fps
84000,47.0,time/fps
85200,46.0,time/fps
86400,46.0,time/fps
87600,46.0,time/fps
88800,45.0,time/fps
90000,45.0,time/fps
91200,45.0,time/fps
92400,44.0,time/fps
93600,44.0,time/fps
94800,44.0,time/fps
96000,43.0,time/fps
97200,43.0,time/fps
1200,1054.8780517578125,train/actor_loss
2400,398610.0625,train/actor_loss
3600,2001168.0,train/actor_loss
4800,5052492.0,train/actor_loss
6000,9287198.0,train/actor_loss
7200,14922978.0,train/actor_loss
8400,20907480.0,train/actor_loss
9600,27697048.0,train/actor_loss
10800,34704880.0,train/actor_loss
12000,41684360.0,train/actor_loss
13200,49589984.0,train/actor_loss
14400,56972464.0,train/actor_loss
15600,64135412.0,train/actor_loss
16800,71065096.0,train/actor_loss
18000,77198720.0,train/actor_loss
19200,83664048.0,train/actor_loss
20400,88997584.0,train/actor_loss
21600,94563488.0,train/actor_loss
22800,100117712.0,train/actor_loss
24000,105199280.0,train/actor_loss
25200,109812216.0,train/actor_loss
26400,113869632.0,train/actor_loss
27600,117410848.0,train/actor_loss
28800,120435408.0,train/actor_loss
30000,123543480.0,train/actor_loss
31200,126668584.0,train/actor_loss
32400,129460704.0,train/actor_loss
33600,131639584.0,train/actor_loss
34800,133206256.0,train/actor_loss
36000,135269936.0,train/actor_loss
37200,136613888.0,train/actor_loss
38400,138492032.0,train/actor_loss
39600,139018560.0,train/actor_loss
40800,141681088.0,train/actor_loss
42000,141636096.0,train/actor_loss
43200,142640016.0,train/actor_loss
44400,143224480.0,train/actor_loss
45600,144557024.0,train/actor_loss
46800,145403168.0,train/actor_loss
48000,144833888.0,train/actor_loss
49200,144852528.0,train/actor_loss
50400,146299392.0,train/actor_loss
51600,147323360.0,train/actor_loss
52800,146976256.0,train/actor_loss
54000,147090896.0,train/actor_loss
55200,146930912.0,train/actor_loss
56400,147532624.0,train/actor_loss
57600,147469760.0,train/actor_loss
58800,147409424.0,train/actor_loss
60000,147509040.0,train/actor_loss
61200,146813952.0,train/actor_loss
62400,147396160.0,train/actor_loss
63600,147828256.0,train/actor_loss
64800,148678592.0,train/actor_loss
66000,149249184.0,train/actor_loss
67200,147892416.0,train/actor_loss
68400,149155248.0,train/actor_loss
69600,149423552.0,train/actor_loss
70800,149688768.0,train/actor_loss
72000,149882000.0,train/actor_loss
73200,148816320.0,train/actor_loss
74400,149683984.0,train/actor_loss
75600,149231584.0,train/actor_loss
76800,148694272.0,train/actor_loss
78000,148347296.0,train/actor_loss
79200,148212320.0,train/actor_loss
80400,148044880.0,train/actor_loss
81600,148409888.0,train/actor_loss
82800,148765872.0,train/actor_loss
84000,148727376.0,train/actor_loss
85200,148855584.0,train/actor_loss
86400,148628704.0,train/actor_loss
87600,147295200.0,train/actor_loss
88800,148740320.0,train/actor_loss
90000,147766272.0,train/actor_loss
91200,147642560.0,train/actor_loss
92400,148647296.0,train/actor_loss
93600,146995936.0,train/actor_loss
94800,149825248.0,train/actor_loss
96000,147455296.0,train/actor_loss
97200,149112368.0,train/actor_loss
1200,9182891737088.0,train/critic_loss
2400,14768869998592.0,train/critic_loss
3600,19946033643520.0,train/critic_loss
4800,10930551259136.0,train/critic_loss
6000,14445100138496.0,train/critic_loss
7200,20023546478592.0,train/critic_loss
8400,19206506545152.0,train/critic_loss
9600,29181593255936.0,train/critic_loss
10800,19545546817536.0,train/critic_loss
12000,37494418571264.0,train/critic_loss
13200,22875302002688.0,train/critic_loss
14400,17826169487360.0,train/critic_loss
15600,21512975286272.0,train/critic_loss
16800,96206613118976.0,train/critic_loss
18000,18871616536576.0,train/critic_loss
19200,23794102042624.0,train/critic_loss
20400,136699531231232.0,train/critic_loss
21600,19376858202112.0,train/critic_loss
22800,86107995766784.0,train/critic_loss
24000,183333782814720.0,train/critic_loss
25200,112148583809024.0,train/critic_loss
26400,18835134480384.0,train/critic_loss
27600,95417849085952.0,train/critic_loss
28800,125696127008768.0,train/critic_loss
30000,16139732123648.0,train/critic_loss
31200,13506007007232.0,train/critic_loss
32400,124783823945728.0,train/critic_loss
33600,14250595581952.0,train/critic_loss
34800,147219416088576.0,train/critic_loss
36000,20052912898048.0,train/critic_loss
37200,12896522207232.0,train/critic_loss
38400,13205874147328.0,train/critic_loss
39600,435035157037056.0,train/critic_loss
40800,306834812436480.0,train/critic_loss
42000,13775205826560.0,train/critic_loss
43200,10808729796608.0,train/critic_loss
44400,11317467414528.0,train/critic_loss
45600,141618107645952.0,train/critic_loss
46800,13950390370304.0,train/critic_loss
48000,158804587053056.0,train/critic_loss
49200,12812337283072.0,train/critic_loss
50400,13021931896832.0,train/critic_loss
51600,13781562294272.0,train/critic_loss
52800,17466396770304.0,train/critic_loss
54000,12465779769344.0,train/critic_loss
55200,15908981440512.0,train/critic_loss
56400,14370115420160.0,train/critic_loss
57600,11941831507968.0,train/critic_loss
58800,323670010494976.0,train/critic_loss
60000,13493887565824.0,train/critic_loss
61200,146431306366976.0,train/critic_loss
62400,292676553408512.0,train/critic_loss
63600,10664697397248.0,train/critic_loss
64800,156308657405952.0,train/critic_loss
66000,175581048078336.0,train/critic_loss
67200,12547207987200.0,train/critic_loss
68400,10804001767424.0,train/critic_loss
69600,15894717661184.0,train/critic_loss
70800,15306481205248.0,train/critic_loss
72000,154994816843776.0,train/critic_loss
73200,11840480346112.0,train/critic_loss
74400,14737517576192.0,train/critic_loss
75600,12442389184512.0,train/critic_loss
76800,153127193935872.0,train/critic_loss
78000,14776019189760.0,train/critic_loss
79200,16427606081536.0,train/critic_loss
80400,17250585149440.0,train/critic_loss
81600,304229646336000.0,train/critic_loss
82800,163900179873792.0,train/critic_loss
84000,179192092164096.0,train/critic_loss
85200,156163266052096.0,train/critic_loss
86400,11623123124224.0,train/critic_loss
87600,18240835158016.0,train/critic_loss
88800,16877906558976.0,train/critic_loss
90000,154655061442560.0,train/critic_loss
91200,17505348222976.0,train/critic_loss
92400,191340222611456.0,train/critic_loss
93600,15443867729920.0,train/critic_loss
94800,158832118464512.0,train/critic_loss
96000,14640873472000.0,train/critic_loss
97200,13617576542208.0,train/critic_loss
1200,0.9588679671287537,train/ent_coef
2400,1.4952574968338013,train/ent_coef
3600,2.3154592514038086,train/ent_coef
4800,3.341278553009033,train/ent_coef
6000,4.921123504638672,train/ent_coef
7200,6.570090293884277,train/ent_coef
8400,9.951742172241211,train/ent_coef
9600,14.419576644897461,train/ent_coef
10800,19.993616104125977,train/ent_coef
12000,27.742170333862305,train/ent_coef
13200,38.061241149902344,train/ent_coef
14400,53.54231643676758,train/ent_coef
15600,74.84774017333984,train/ent_coef
16800,98.76985931396484,train/ent_coef
18000,129.32948303222656,train/ent_coef
19200,190.02981567382812,train/ent_coef
20400,254.1839599609375,train/ent_coef
21600,329.5047607421875,train/ent_coef
22800,367.7009582519531,train/ent_coef
24000,477.701171875,train/ent_coef
25200,644.364501953125,train/ent_coef
26400,901.8013305664062,train/ent_coef
27600,1404.85009765625,train/ent_coef
28800,1972.4757080078125,train/ent_coef
30000,2732.45361328125,train/ent_coef
31200,3743.651123046875,train/ent_coef
32400,4895.20654296875,train/ent_coef
33600,6072.52490234375,train/ent_coef
34800,7530.28515625,train/ent_coef
36000,8972.05078125,train/ent_coef
37200,10197.6806640625,train/ent_coef
38400,11518.0673828125,train/ent_coef
39600,12297.232421875,train/ent_coef
40800,13711.6484375,train/ent_coef
42000,14822.193359375,train/ent_coef
43200,15657.640625,train/ent_coef
44400,15616.421875,train/ent_coef
45600,16527.736328125,train/ent_coef
46800,17138.041015625,train/ent_coef
48000,17425.150390625,train/ent_coef
49200,17567.29296875,train/ent_coef
50400,17823.68359375,train/ent_coef
51600,18166.87109375,train/ent_coef
52800,18087.00390625,train/ent_coef
54000,18461.248046875,train/ent_coef
55200,18751.326171875,train/ent_coef
56400,20048.2109375,train/ent_coef
57600,19352.517578125,train/ent_coef
58800,19360.05078125,train/ent_coef
60000,17389.85546875,train/ent_coef
61200,16937.51953125,train/ent_coef
62400,16661.78125,train/ent_coef
63600,15819.728515625,train/ent_coef
64800,16968.544921875,train/ent_coef
66000,17968.736328125,train/ent_coef
67200,17972.916015625,train/ent_coef
68400,17420.28125,train/ent_coef
69600,18001.6328125,train/ent_coef
70800,18414.10546875,train/ent_coef
72000,18359.134765625,train/ent_coef
73200,18814.146484375,train/ent_coef
74400,19261.46875,train/ent_coef
75600,19406.150390625,train/ent_coef
76800,19602.42578125,train/ent_coef
78000,19279.3515625,train/ent_coef
79200,19282.310546875,train/ent_coef
80400,19372.146484375,train/ent_coef
81600,18843.451171875,train/ent_coef
82800,18822.078125,train/ent_coef
84000,17908.3984375,train/ent_coef
85200,18471.3046875,train/ent_coef
86400,20043.509765625,train/ent_coef
87600,19208.728515625,train/ent_coef
88800,19991.888671875,train/ent_coef
90000,20686.859375,train/ent_coef
91200,21042.708984375,train/ent_coef
92400,21078.5625,train/ent_coef
93600,21931.931640625,train/ent_coef
94800,21469.755859375,train/ent_coef
96000,20521.05859375,train/ent_coef
97200,20354.158203125,train/ent_coef
1200,0.04519578814506531,train/ent_coef_loss
2400,-3.4083731174468994,train/ent_coef_loss
3600,-6.877553462982178,train/ent_coef_loss
4800,-12.510374069213867,train/ent_coef_loss
6000,-14.077134132385254,train/ent_coef_loss
7200,-15.192468643188477,train/ent_coef_loss
8400,-25.514904022216797,train/ent_coef_loss
9600,-26.038394927978516,train/ent_coef_loss
10800,-26.317623138427734,train/ent_coef_loss
12000,-22.217273712158203,train/ent_coef_loss
13200,-21.25550651550293,train/ent_coef_loss
14400,-27.814682006835938,train/ent_coef_loss
15600,-23.01100730895996,train/ent_coef_loss
16800,-19.37369728088379,train/ent_coef_loss
18000,-19.203285217285156,train/ent_coef_loss
19200,-20.544355392456055,train/ent_coef_loss
20400,-18.660297393798828,train/ent_coef_loss
21600,-6.635744094848633,train/ent_coef_loss
22800,-2.5374374389648438,train/ent_coef_loss
24000,-5.052812576293945,train/ent_coef_loss
25200,-7.584522247314453,train/ent_coef_loss
26400,-11.927943229675293,train/ent_coef_loss
27600,-13.335822105407715,train/ent_coef_loss
28800,-9.651801109313965,train/ent_coef_loss
30000,-11.483203887939453,train/ent_coef_loss
31200,-6.420614719390869,train/ent_coef_loss
32400,-6.389806747436523,train/ent_coef_loss
33600,-4.774195671081543,train/ent_coef_loss
34800,-3.211327314376831,train/ent_coef_loss
36000,-1.632063388824463,train/ent_coef_loss
37200,-1.569939136505127,train/ent_coef_loss
38400,0.4767221212387085,train/ent_coef_loss
39600,1.6188559532165527,train/ent_coef_loss
40800,1.3768067359924316,train/ent_coef_loss
42000,0.4790337085723877,train/ent_coef_loss
43200,-1.7199360132217407,train/ent_coef_loss
44400,-1.7481237649917603,train/ent_coef_loss
45600,2.3670644760131836,train/ent_coef_loss
46800,-0.49108535051345825,train/ent_coef_loss
48000,-0.17978137731552124,train/ent_coef_loss
49200,1.8684523105621338,train/ent_coef_loss
50400,0.979177713394165,train/ent_coef_loss
51600,-1.3163782358169556,train/ent_coef_loss
52800,-0.0018895268440246582,train/ent_coef_loss
54000,1.2541204690933228,train/ent_coef_loss
55200,0.50522780418396,train/ent_coef_loss
56400,2.4420974254608154,train/ent_coef_loss
57600,-1.8927171230316162,train/ent_coef_loss
58800,0.901324987411499,train/ent_coef_loss
60000,-0.37972110509872437,train/ent_coef_loss
61200,-0.7814798951148987,train/ent_coef_loss
62400,-0.6737198829650879,train/ent_coef_loss
63600,-1.5480105876922607,train/ent_coef_loss
64800,-1.3827171325683594,train/ent_coef_loss
66000,-0.5040210485458374,train/ent_coef_loss
67200,0.9933362007141113,train/ent_coef_loss
68400,0.4871583580970764,train/ent_coef_loss
69600,2.160176992416382,train/ent_coef_loss
70800,0.6932274699211121,train/ent_coef_loss
72000,-1.6131194829940796,train/ent_coef_loss
73200,-1.200573205947876,train/ent_coef_loss
74400,1.336673378944397,train/ent_coef_loss
75600,0.09579837322235107,train/ent_coef_loss
76800,-1.663651704788208,train/ent_coef_loss
78000,-2.000108242034912,train/ent_coef_loss
79200,-1.5494074821472168,train/ent_coef_loss
80400,-2.9606213569641113,train/ent_coef_loss
81600,-2.300334930419922,train/ent_coef_loss
82800,0.49515843391418457,train/ent_coef_loss
84000,-0.08899933099746704,train/ent_coef_loss
85200,-4.2188568115234375,train/ent_coef_loss
86400,0.7513427734375,train/ent_coef_loss
87600,-0.37164396047592163,train/ent_coef_loss
88800,-1.9890919923782349,train/ent_coef_loss
90000,-1.0781176090240479,train/ent_coef_loss
91200,-0.3361625671386719,train/ent_coef_loss
92400,-2.1609151363372803,train/ent_coef_loss
93600,2.8190770149230957,train/ent_coef_loss
94800,0.672753095626831,train/ent_coef_loss
96000,-0.4903782904148102,train/ent_coef_loss
97200,-0.8799759149551392,train/ent_coef_loss
1200,0.0003000000142492354,train/learning_rate
2400,0.0003000000142492354,train/learning_rate
3600,0.0003000000142492354,train/learning_rate
4800,0.0003000000142492354,train/learning_rate
6000,0.0003000000142492354,train/learning_rate
7200,0.0003000000142492354,train/learning_rate
8400,0.0003000000142492354,train/learning_rate
9600,0.0003000000142492354,train/learning_rate
10800,0.0003000000142492354,train/learning_rate
12000,0.0003000000142492354,train/learning_rate
13200,0.0003000000142492354,train/learning_rate
14400,0.0003000000142492354,train/learning_rate
15600,0.0003000000142492354,train/learning_rate
16800,0.0003000000142492354,train/learning_rate
18000,0.0003000000142492354,train/learning_rate
19200,0.0003000000142492354,train/learning_rate
20400,0.0003000000142492354,train/learning_rate
21600,0.0003000000142492354,train/learning_rate
22800,0.0003000000142492354,train/learning_rate
24000,0.0003000000142492354,train/learning_rate
25200,0.0003000000142492354,train/learning_rate
26400,0.0003000000142492354,train/learning_rate
27600,0.0003000000142492354,train/learning_rate
28800,0.0003000000142492354,train/learning_rate
30000,0.0003000000142492354,train/learning_rate
31200,0.0003000000142492354,train/learning_rate
32400,0.0003000000142492354,train/learning_rate
33600,0.0003000000142492354,train/learning_rate
34800,0.0003000000142492354,train/learning_rate
36000,0.0003000000142492354,train/learning_rate
37200,0.0003000000142492354,train/learning_rate
38400,0.0003000000142492354,train/learning_rate
39600,0.0003000000142492354,train/learning_rate
40800,0.0003000000142492354,train/learning_rate
42000,0.0003000000142492354,train/learning_rate
43200,0.0003000000142492354,train/learning_rate
44400,0.0003000000142492354,train/learning_rate
45600,0.0003000000142492354,train/learning_rate
46800,0.0003000000142492354,train/learning_rate
48000,0.0003000000142492354,train/learning_rate
49200,0.0003000000142492354,train/learning_rate
50400,0.0003000000142492354,train/learning_rate
51600,0.0003000000142492354,train/learning_rate
52800,0.0003000000142492354,train/learning_rate
54000,0.0003000000142492354,train/learning_rate
55200,0.0003000000142492354,train/learning_rate
56400,0.0003000000142492354,train/learning_rate
57600,0.0003000000142492354,train/learning_rate
58800,0.0003000000142492354,train/learning_rate
60000,0.0003000000142492354,train/learning_rate
61200,0.0003000000142492354,train/learning_rate
62400,0.0003000000142492354,train/learning_rate
63600,0.0003000000142492354,train/learning_rate
64800,0.0003000000142492354,train/learning_rate
66000,0.0003000000142492354,train/learning_rate
67200,0.0003000000142492354,train/learning_rate
68400,0.0003000000142492354,train/learning_rate
69600,0.0003000000142492354,train/learning_rate
70800,0.0003000000142492354,train/learning_rate
72000,0.0003000000142492354,train/learning_rate
73200,0.0003000000142492354,train/learning_rate
74400,0.0003000000142492354,train/learning_rate
75600,0.0003000000142492354,train/learning_rate
76800,0.0003000000142492354,train/learning_rate
78000,0.0003000000142492354,train/learning_rate
79200,0.0003000000142492354,train/learning_rate
80400,0.0003000000142492354,train/learning_rate
81600,0.0003000000142492354,train/learning_rate
82800,0.0003000000142492354,train/learning_rate
84000,0.0003000000142492354,train/learning_rate
85200,0.0003000000142492354,train/learning_rate
86400,0.0003000000142492354,train/learning_rate
87600,0.0003000000142492354,train/learning_rate
88800,0.0003000000142492354,train/learning_rate
90000,0.0003000000142492354,train/learning_rate
91200,0.0003000000142492354,train/learning_rate
92400,0.0003000000142492354,train/learning_rate
93600,0.0003000000142492354,train/learning_rate
94800,0.0003000000142492354,train/learning_rate
96000,0.0003000000142492354,train/learning_rate
97200,0.0003000000142492354,train/learning_rate
